,location,appt_date,count,scrape_date
Newport,Fri 8 Jul,0.0,24/06/2022 12:40
Liverpool,Fri 8 Jul,0.0,24/06/2022 12:40
Durham,Fri 8 Jul,11.0,24/06/2022 12:40
Glasgow,Fri 8 Jul,17.0,24/06/2022 12:40
Belfast,Fri 8 Jul,15.0,24/06/2022 12:40
Birmingham,Fri 8 Jul,0.0,24/06/2022 12:40
London,Sat 9 Jul,14.0,24/06/2022 12:40
Peterborough,Sat 9 Jul,0.0,24/06/2022 12:40
Newport,Sat 9 Jul,0.0,24/06/2022 12:40
Liverpool,Sat 9 Jul,0.0,24/06/2022 12:40
Durham,Sat 9 Jul,0.0,24/06/2022 12:40
Glasgow,Sat 9 Jul,0.0,24/06/2022 12:40
Belfast,Sat 9 Jul,11.0,24/06/2022 12:40
Birmingham,Sat 9 Jul,0.0,24/06/2022 12:40
London,Mon 11 Jul,0.0,24/06/2022 12:40
Peterborough,Mon 11 Jul,2.0,24/06/2022 12:40
Newport,Mon 11 Jul,0.0,24/06/2022 12:40
Liverpool,Mon 11 Jul,0.0,24/06/2022 12:40
Durham,Mon 11 Jul,12.0,24/06/2022 12:40
Glasgow,Mon 11 Jul,17.0,24/06/2022 12:40
Belfast,Mon 11 Jul,15.0,24/06/2022 12:40
Birmingham,Mon 11 Jul,0.0,24/06/2022 12:40
London,Tue 12 Jul,0.0,24/06/2022 12:40
Peterborough,Tue 12 Jul,12.0,24/06/2022 12:40
Newport,Tue 12 Jul,0.0,24/06/2022 12:40
Liverpool,Tue 12 Jul,0.0,24/06/2022 12:40
Durham,Tue 12 Jul,13.0,24/06/2022 12:40
Glasgow,Tue 12 Jul,17.0,24/06/2022 12:40
Belfast,Tue 12 Jul,0.0,24/06/2022 12:40
Birmingham,Tue 12 Jul,0.0,24/06/2022 12:40
London,Wed 13 Jul,0.0,24/06/2022 12:40
Peterborough,Wed 13 Jul,17.0,24/06/2022 12:40
Newport,Wed 13 Jul,0.0,24/06/2022 12:40
Liverpool,Wed 13 Jul,0.0,24/06/2022 12:40
Durham,Wed 13 Jul,11.0,24/06/2022 12:40
Glasgow,Wed 13 Jul,17.0,24/06/2022 12:40
Belfast,Wed 13 Jul,15.0,24/06/2022 12:40
Birmingham,Wed 13 Jul,0.0,24/06/2022 12:40
London,Thu 14 Jul,0.0,24/06/2022 12:40
Peterborough,Thu 14 Jul,19.0,24/06/2022 12:40
Newport,Thu 14 Jul,0.0,24/06/2022 12:40
Liverpool,Thu 14 Jul,17.0,24/06/2022 12:40
Durham,Thu 14 Jul,12.0,24/06/2022 12:40
Glasgow,Thu 14 Jul,17.0,24/06/2022 12:40
Belfast,Thu 14 Jul,15.0,24/06/2022 12:40
Birmingham,Thu 14 Jul,0.0,24/06/2022 12:40
London,Fri 15 Jul,0.0,24/06/2022 12:40
Peterborough,Fri 15 Jul,19.0,24/06/2022 12:40
Newport,Fri 15 Jul,0.0,24/06/2022 12:40
Liverpool,Fri 15 Jul,19.0,24/06/2022 12:40
Durham,Fri 15 Jul,12.0,24/06/2022 12:40
Glasgow,Fri 15 Jul,17.0,24/06/2022 12:40
Belfast,Fri 15 Jul,15.0,24/06/2022 12:40
Birmingham,Fri 15 Jul,0.0,24/06/2022 12:40
London,Thu 30 Jun,0.0,24/06/2022 11:46
Peterborough,Thu 30 Jun,0.0,24/06/2022 11:46
Newport,Thu 30 Jun,0.0,24/06/2022 11:46
Liverpool,Thu 30 Jun,0.0,24/06/2022 11:46
Durham,Thu 30 Jun,0.0,24/06/2022 11:46
Glasgow,Thu 30 Jun,0.0,24/06/2022 11:46
Belfast,Thu 30 Jun,13.0,24/06/2022 11:46
Birmingham,Thu 30 Jun,0.0,24/06/2022 11:46
London,Fri 1 Jul,0.0,24/06/2022 11:46
Peterborough,Fri 1 Jul,0.0,24/06/2022 11:46
Newport,Fri 1 Jul,0.0,24/06/2022 11:46
Liverpool,Fri 1 Jul,0.0,24/06/2022 11:46
Durham,Fri 1 Jul,0.0,24/06/2022 11:46
Glasgow,Fri 1 Jul,0.0,24/06/2022 11:46
Belfast,Fri 1 Jul,14.0,24/06/2022 11:46
Birmingham,Fri 1 Jul,0.0,24/06/2022 11:46
London,Sat 2 Jul,0.0,24/06/2022 11:46
Peterborough,Sat 2 Jul,0.0,24/06/2022 11:46
Newport,Sat 2 Jul,0.0,24/06/2022 11:46
Liverpool,Sat 2 Jul,0.0,24/06/2022 11:46
Durham,Sat 2 Jul,0.0,24/06/2022 11:46
Glasgow,Sat 2 Jul,0.0,24/06/2022 11:46
Belfast,Sat 2 Jul,8.0,24/06/2022 11:46
Birmingham,Sat 2 Jul,0.0,24/06/2022 11:46
London,Mon 4 Jul,6.0,24/06/2022 11:46
Peterborough,Mon 4 Jul,0.0,24/06/2022 11:46
Newport,Mon 4 Jul,0.0,24/06/2022 11:46
Liverpool,Mon 4 Jul,0.0,24/06/2022 11:46
Durham,Mon 4 Jul,0.0,24/06/2022 11:46
Glasgow,Mon 4 Jul,12.0,24/06/2022 11:46
Belfast,Mon 4 Jul,15.0,24/06/2022 11:46
Birmingham,Mon 4 Jul,0.0,24/06/2022 11:46
London,Tue 5 Jul,16.0,24/06/2022 11:46
Peterborough,Tue 5 Jul,0.0,24/06/2022 11:46
Newport,Tue 5 Jul,0.0,24/06/2022 11:46
Liverpool,Tue 5 Jul,0.0,24/06/2022 11:46
Durham,Tue 5 Jul,7.0,24/06/2022 11:46
Glasgow,Tue 5 Jul,17.0,24/06/2022 11:46
Belfast,Tue 5 Jul,15.0,24/06/2022 11:46
Birmingham,Tue 5 Jul,0.0,24/06/2022 11:46
London,Wed 6 Jul,16.0,24/06/2022 11:46
Peterborough,Wed 6 Jul,0.0,24/06/2022 11:46
Newport,Wed 6 Jul,0.0,24/06/2022 11:46
Liverpool,Wed 6 Jul,0.0,24/06/2022 11:46
Durham,Wed 6 Jul,12.0,24/06/2022 11:46
Glasgow,Wed 6 Jul,17.0,24/06/2022 11:46
Belfast,Wed 6 Jul,15.0,24/06/2022 11:46
Birmingham,Wed 6 Jul,0.0,24/06/2022 11:46
London,Thu 7 Jul,17.0,24/06/2022 11:46
Peterborough,Thu 7 Jul,0.0,24/06/2022 11:46
Newport,Thu 7 Jul,0.0,24/06/2022 11:46
Liverpool,Thu 7 Jul,0.0,24/06/2022 11:46
Durham,Thu 7 Jul,12.0,24/06/2022 11:46
Glasgow,Thu 7 Jul,17.0,24/06/2022 11:46
Belfast,Thu 7 Jul,15.0,24/06/2022 11:46
Birmingham,Thu 7 Jul,0.0,24/06/2022 11:46
London,Fri 8 Jul,18.0,24/06/2022 11:46
Peterborough,Fri 8 Jul,0.0,24/06/2022 11:46
Newport,Fri 8 Jul,0.0,24/06/2022 11:46
Liverpool,Fri 8 Jul,0.0,24/06/2022 11:46
Durham,Fri 8 Jul,11.0,24/06/2022 11:46
Glasgow,Fri 8 Jul,17.0,24/06/2022 11:46
Belfast,Fri 8 Jul,15.0,24/06/2022 11:46
Birmingham,Fri 8 Jul,0.0,24/06/2022 11:46
London,Sat 9 Jul,13.0,24/06/2022 11:46
Peterborough,Sat 9 Jul,0.0,24/06/2022 11:46
Newport,Sat 9 Jul,0.0,24/06/2022 11:46
Liverpool,Sat 9 Jul,0.0,24/06/2022 11:46
Durham,Sat 9 Jul,0.0,24/06/2022 11:46
Glasgow,Sat 9 Jul,0.0,24/06/2022 11:46
Belfast,Sat 9 Jul,11.0,24/06/2022 11:46
Birmingham,Sat 9 Jul,0.0,24/06/2022 11:46
London,Mon 11 Jul,0.0,24/06/2022 11:46
Peterborough,Mon 11 Jul,1.0,24/06/2022 11:46
Newport,Mon 11 Jul,0.0,24/06/2022 11:46
Liverpool,Mon 11 Jul,0.0,24/06/2022 11:46
Durham,Mon 11 Jul,12.0,24/06/2022 11:46
Glasgow,Mon 11 Jul,17.0,24/06/2022 11:46
Belfast,Mon 11 Jul,15.0,24/06/2022 11:46
Birmingham,Mon 11 Jul,0.0,24/06/2022 11:46
London,Tue 12 Jul,0.0,24/06/2022 11:46
Peterborough,Tue 12 Jul,11.0,24/06/2022 11:46
Newport,Tue 12 Jul,0.0,24/06/2022 11:46
Liverpool,Tue 12 Jul,0.0,24/06/2022 11:46
Durham,Tue 12 Jul,13.0,24/06/2022 11:46
Glasgow,Tue 12 Jul,17.0,24/06/2022 11:46
Belfast,Tue 12 Jul,0.0,24/06/2022 11:46
Birmingham,Tue 12 Jul,0.0,24/06/2022 11:46
London,Wed 13 Jul,0.0,24/06/2022 11:46
Peterborough,Wed 13 Jul,17.0,24/06/2022 11:46
Newport,Wed 13 Jul,0.0,24/06/2022 11:46
Liverpool,Wed 13 Jul,0.0,24/06/2022 11:46
Durham,Wed 13 Jul,11.0,24/06/2022 11:46
Glasgow,Wed 13 Jul,17.0,24/06/2022 11:46
Belfast,Wed 13 Jul,15.0,24/06/2022 11:46
Birmingham,Wed 13 Jul,0.0,24/06/2022 11:46
London,Thu 14 Jul,0.0,24/06/2022 11:46
Peterborough,Thu 14 Jul,19.0,24/06/2022 11:46
Newport,Thu 14 Jul,0.0,24/06/2022 11:46
Liverpool,Thu 14 Jul,15.0,24/06/2022 11:46
Durham,Thu 14 Jul,12.0,24/06/2022 11:46
Glasgow,Thu 14 Jul,17.0,24/06/2022 11:46
Belfast,Thu 14 Jul,15.0,24/06/2022 11:46
Birmingham,Thu 14 Jul,0.0,24/06/2022 11:46
London,Fri 15 Jul,0.0,24/06/2022 11:46
Peterborough,Fri 15 Jul,19.0,24/06/2022 11:46
Newport,Fri 15 Jul,0.0,24/06/2022 11:46
Liverpool,Fri 15 Jul,19.0,24/06/2022 11:46
Durham,Fri 15 Jul,12.0,24/06/2022 11:46
Glasgow,Fri 15 Jul,17.0,24/06/2022 11:46
Belfast,Fri 15 Jul,15.0,24/06/2022 11:46
Birmingham,Fri 15 Jul,0.0,24/06/2022 11:46
